Ticker,Sector,Industry,Company_Type,Current_Price,DCF_Price,Technical_Price,Comparable_Price,Startup_Price,Equity Value,RSI 14,Current_Multiples,Technical Trend on MA,MA_20,MA_50,MA_200,Relative_Valuation,Last_Close,Market_Cap,PE_Ratio,Revenue_Growth,Quality_Score,Quality_Grade,Growth_Quality,Median_Growth,Current_Revenue,Implied_Value_Estimate,Key_Risks,Recommendation,Confidence,Signal-Bullish,Signal-Bearish,Signal-Neutral,Signal-DCF,Signal-Startup,Signal-Technical,Signal-Comparable,Risk_Level,Investment_Thesis,Data_Quality,Next_Steps,Errors
ABVE,Consumer Defensive,Packaged Foods,turnaround,$1.49,$-4.08,$-0.34,$14.40,$0.00,"$-209,063,843",40.172394181280644,"{'pe': None, 'ps': 0.25870284, 'pb': -2.5126476}",Downtrend,1.7014999985694885,1.8452000045776367,1.0367799992859363,Undervalued,$0.00,"$76,275,856",,-0.45,7,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",SELL,Medium,['Trading below peer multiples'],"['DCF shows -374% downside', 'Technical: Downtrend', 'Poor quality metrics']",[],Strong Sell,,Sell,Buy,Medium,Turnaround company requiring careful timing. Current signals: sell.,Low,"['Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
ABVEW,Consumer Defensive,Packaged Foods,turnaround,$0.21,$-inf,$0.21,$0.00,$0.00,"$-209,063,843",,"{'pe': None, 'ps': None, 'pb': -0.3475548}",Insufficient Moving Averages Data,,,,Fair,$0.00,$0,,-0.45,7,D,,0,$0,$0,"['Weak financial health', 'Limited financial data availability']",SELL,Medium,[],"['DCF shows -inf% downside', 'Poor quality metrics']","['Technical: Insufficient Moving Averages Data', 'Fair valuation vs peers']",Strong Sell,,Neutral,Hold,Medium,Turnaround company requiring careful timing. Current signals: sell.,Low,"['Monitor for fundamental changes before reconsidering', 'Seek additional data sources beyond yFinance']",[]
ABVX,Healthcare,Biotechnology,turnaround,$82.02,$-108.60,$568.34,$0.93,$0.00,"$-8,409,385,467",58.29097608539026,"{'pe': None, 'ps': 1062.6847, 'pb': -107.779236}",Strong Uptrend,83.84299964904785,68.69679971694946,22.333899941444397,Overvalued,$0.00,"$6,400,549,888",,-0.813,10,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Strong Uptrend', 'Strong volume supporting uptrend']","['DCF shows -232% downside', 'Trading above peer multiples', 'Poor quality metrics']",[],Strong Sell,,Buy,Sell,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACAD,Healthcare,Biotechnology,mature_profitable,$23.60,$37.39,$20.11,$65.86,$0.00,"$6,308,488,368",42.31610005670607,"{'pe': 17.74436, 'ps': 3.9078095, 'pb': 4.8390408}",Downtrend,24.932999992370604,24.308999977111817,19.89835003852844,Undervalued,$0.00,"$3,981,608,448",17.74436,0.093,69,B,,0,$0,$0,[],BUY,High,"['DCF shows 58% upside', 'Trading below peer multiples', 'Good quality company metrics']",['Technical: Downtrend'],[],Strong Buy,,Sell,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with B quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ACB,Healthcare,Drug Manufacturers - Specialty & Generic,startup_loss_making,$5.03,$0.00,$9.06,$0.00,$29.98,$0,51.02358283716294,,Strong Uptrend,5.071999979019165,4.89289999961853,4.7563749945163725,N/A,$0.00,"$282,950,880",,0.175,30,D,Moderate (15-30%),21.8%,"$343,293,000","$1,647,806,400",['Weak financial health'],MONITOR,Low,['Technical: Strong Uptrend'],['Poor quality metrics'],['Mixed startup fundamentals'],,Monitor,Buy,,Very High,High-risk speculative play on revenue growth potential. Monitor based on cash runway and growth metrics.,Medium,"['Wait for clearer fundamental signals', 'Consider adding to watchlist for quarterly review']",[]
ACDC,Energy,Oil & Gas Equipment & Services,commodity,$3.64,$7.09,$6.72,$11.79,$0.00,"$1,281,744,793",34.69287437494483,"{'pe': None, 'ps': 0.3087755, 'pb': 0.66605675}",Strong Downtrend,3.8360000133514403,5.276800012588501,6.72324999332428,Undervalued,$0.00,"$658,371,136",,-0.134,0,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 95% upside', 'Trading below peer multiples']","['Technical: Strong Downtrend', 'High volume selling pressure', 'Poor quality metrics']",[],Strong Buy,,Sell,Buy,Medium,Commodity company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACET,Healthcare,Biotechnology,startup_loss_making,$0.83,$0.00,$1.20,$0.00,$1.32,$0,58.30317460748164,,Uptrend,0.7780500024557113,0.7362800014019012,0.7786399994790554,N/A,$0.00,"$69,125,608",,,18,D,Moderate (15-30%),28.4%,$0,$0,"['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACFN,Technology,Scientific & Technical Instruments,growth_profitable,$29.51,$39.91,$49.51,$55.09,$0.00,"$99,838,896",55.3402391562802,"{'pe': 10.354386, 'ps': 5.5913873, 'pb': 10.742628}",Strong Uptrend,28.916000080108642,25.975000114440917,19.335950016975403,Undervalued,$0.00,"$73,817,496",10.354386,0.549,86,A,,0,$0,$0,[],BUY,High,"['DCF shows 35% upside', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples', 'High quality company metrics']",[],[],Strong Buy,,Buy,Buy,Low,Growth company with A fundamentals. Multiple analysis methods suggest buy.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ACGL,Financial Services,Insurance - Diversified,financial,$88.46,$354.38,$91.57,$123.54,$0.00,"$132,263,093,506",43.80204501116211,"{'pe': 9.110195, 'ps': 1.7234843, 'pb': 1.489025}",Strong Downtrend,90.32000007629395,89.66580017089844,91.57479991912842,Undervalued,$0.00,"$33,015,066,624",9.110195,0.233,64,B,,0,$0,$0,[],HOLD,Low,"['DCF shows 301% upside', 'Trading below peer multiples', 'Good quality company metrics']","['Technical: Strong Downtrend', 'High volume selling pressure']",[],Strong Buy,,Sell,Buy,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACGLN,Financial Services,Insurance - Diversified,financial,$18.13,$inf,$20.54,$0.00,$0.00,"$127,935,983,655",67.46697819650751,"{'pe': 3.8648474, 'ps': None, 'pb': 0.30517775}",Strong Uptrend,17.832740783691406,17.320803451538087,17.13145637512207,Overvalued,$0.00,$0,3.8648474,0.233,59,C,,0,$0,$0,[],HOLD,Low,"['DCF shows inf% upside', 'Technical: Strong Uptrend']",['Trading above peer multiples'],[],Strong Buy,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACGLO,Financial Services,Insurance - Diversified,financial,$21.87,$317.51,$24.37,$108.93,$0.00,"$127,935,983,655",69.19513979745393,"{'pe': 4.6622467, 'ps': 0.6657187, 'pb': 0.36814234}",Strong Uptrend,21.54422311782837,20.933228263854982,20.462692422866823,Undervalued,$0.00,"$12,752,506,880",4.6622467,0.233,59,C,,0,$0,$0,[],HOLD,Low,"['DCF shows 1352% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",[],[],Strong Buy,,Buy,Buy,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACHC,Healthcare,Medical Care Facilities,turnaround,$22.02,$-104.82,$28.64,$83.21,$0.00,"$-9,679,633,091",49.32481749805149,"{'pe': 15.186207, 'ps': 0.65822786, 'pb': 0.6466771}",Uptrend,22.4354998588562,21.813800010681152,29.06184995651245,Undervalued,$0.00,"$2,125,818,624",15.186207,0.092,37,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']","['DCF shows -576% downside', 'Poor quality metrics']",[],Strong Sell,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACHV,Healthcare,Biotechnology,startup_loss_making,$3.04,$0.00,$4.28,$0.00,$0.89,$0,54.321675012141924,,Uptrend,2.9984999775886534,2.7932000017166136,3.0027499997615816,N/A,$0.00,"$155,359,104",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,"['Technical: Uptrend', 'Strong volume supporting uptrend']","['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACIC,Financial Services,Insurance - Property & Casualty,financial,$11.16,$75.21,$13.71,$17.21,$0.00,"$3,667,840,727",52.86052280170724,"{'pe': 6.804878, 'ps': 1.7460146, 'pb': 1.5048543}",Uptrend,11.085500001907349,10.827799987792968,11.519190340042114,Undervalued,$0.00,"$558,850,368",6.804878,-0.235,40,C,,0,$0,$0,[],HOLD,Low,"['DCF shows 574% upside', 'Technical: Uptrend', 'Trading below peer multiples']",[],[],Strong Buy,,Buy,Buy,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACIU,Healthcare,Biotechnology,turnaround,$2.52,$4.35,$4.03,$3.45,$0.00,"$437,484,305",61.45593580935076,"{'pe': None, 'ps': 8.766582, 'pb': 3.3916554}",Strong Uptrend,2.3135000109672545,2.2333000040054323,2.220700005888939,Undervalued,$0.00,"$253,512,000",,0.901,28,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 73% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACIW,Technology,Software - Infrastructure,mature_profitable,$52.36,$96.25,$61.80,$65.29,$0.00,"$9,932,191,971",66.4200180499188,"{'pe': 22.186441, 'ps': 3.1771703, 'pb': 3.8857143}",Uptrend,50.12700004577637,47.10860008239746,50.072050075531,Undervalued,$0.00,"$5,403,137,024",22.186441,0.074,47,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 84% upside', 'Technical: Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']",[],[],Strong Buy,,Buy,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ACLS,Technology,Semiconductor Equipment & Materials,mature_profitable,$98.47,$121.52,$149.16,$142.31,$0.00,"$3,818,137,745",74.56564568233588,"{'pe': 20.471933, 'ps': 3.5216482, 'pb': 3.0260286}",Strong Uptrend,86.10450096130371,80.18000030517578,66.94895000457764,Undervalued,$0.00,"$3,155,710,208",20.471933,-0.242,59,C,,0,$0,$0,[],BUY,Medium,"['DCF shows 23% upside', 'Technical: Strong Uptrend', 'Trading below peer multiples']",[],[],Buy,,Buy,Buy,Low,Stable dividend-paying company. DCF suggests Buy with C quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ACLX,Healthcare,Biotechnology,startup_loss_making,$79.15,$0.00,$120.66,$0.00,$11.89,$0,63.581726254262215,,Strong Uptrend,73.9550006866455,72.04469970703126,68.34572500228882,N/A,$0.00,"$4,389,573,120",,-0.724,20,D,Declining,-2.2%,"$107,936,000","$259,046,400","['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Strong Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACMR,Technology,Semiconductor Equipment & Materials,mature_profitable,$38.99,$55.68,$68.39,$65.03,$0.00,"$3,293,703,400",79.61334397893079,"{'pe': 22.02825, 'ps': 2.8879492, 'pb': 2.5342867}",Strong Uptrend,30.49399995803833,29.072000007629395,23.818575024604797,Undervalued,$0.00,"$2,354,158,080",22.02825,0.064,69,B,,0,$0,$0,[],BUY,High,"['DCF shows 43% upside', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples', 'Good quality company metrics']",[],[],Strong Buy,,Buy,Buy,Low,Stable dividend-paying company. DCF suggests Strong Buy with B quality metrics.,High,"['Consider position sizing based on risk tolerance', 'Monitor quarterly earnings for confirmation of thesis', 'Review management guidance and forward outlook']",[]
ACNB,Financial Services,Banks - Regional,financial,$44.36,$21.81,$59.22,$22.58,$0.00,"$228,318,487",47.8274212262764,"{'pe': 16.249084, 'ps': 3.7735248, 'pb': 1.1762834}",Strong Uptrend,45.09832992553711,43.869486236572264,41.630708904266356,Overvalued,$0.00,"$464,343,552",16.249084,0.313,57,C,,0,$0,$0,[],HOLD,Low,['Technical: Strong Uptrend'],"['DCF shows -51% downside', 'Trading above peer multiples']",[],Strong Sell,,Buy,Sell,Low,Financial company requiring careful timing. Current signals: hold.,High,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACNT,Basic Materials,Steel,turnaround,$12.64,$22.32,$16.10,$46.06,$0.00,"$209,075,857",53.55127463935395,"{'pe': None, 'ps': 0.6860699, 'pb': 1.3285685}",Strong Uptrend,12.349500036239624,12.558400039672852,12.226500005722047,Undervalued,$0.00,"$118,411,552",,-0.131,20,D,,0,$0,$0,['Weak financial health'],HOLD,Low,"['DCF shows 77% upside', 'Technical: Strong Uptrend', 'Strong volume supporting uptrend', 'Trading below peer multiples']",['Poor quality metrics'],[],Strong Buy,,Buy,Buy,Medium,Turnaround company requiring careful timing. Current signals: hold.,Medium,"['Monitor for catalysts that could change thesis', 'Review position at next earnings announcement']",[]
ACOG,Healthcare,Biotechnology,startup_loss_making,$8.20,$0.00,$6.10,$0.00,$2.44,$0,42.30013091387762,,Downtrend,8.704499983787537,9.035399971008301,7.273014981746673,N/A,$0.00,"$132,518,448",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Technical: Downtrend', 'Poor quality metrics']",[],,Avoid,Sell,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACON,Healthcare,Health Information Services,startup_loss_making,$8.05,$0.00,$17.54,$0.00,$22.28,$0,55.002592027307756,,Uptrend,7.567400002479554,7.4023600101470945,215.6581451010704,N/A,$0.00,"$4,688,086",,0.761,35,D,Weak (<15%),0.3%,"$45,724","$109,738","['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACONW,Healthcare,Health Information Services,startup_loss_making,$0.03,$0.00,$0.03,$0.00,$0.00,$0,,,Insufficient Moving Averages Data,,,,N/A,$0.00,$0,,0.761,35,D,Weak (<15%),0.3%,"$45,724","$109,738","['Bankruptcy risk', 'Weak financial health']",AVOID,High,[],"['Critical cash runway or poor growth', 'Poor quality metrics']",['Technical: Insufficient Moving Averages Data'],,Avoid,Neutral,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACRS,Healthcare,Biotechnology,startup_loss_making,$1.83,$0.00,$2.77,$0.00,$1.31,$0,46.4945026954204,,Uptrend,1.9449999928474426,1.7707999897003175,1.8711749994754792,N/A,$0.00,"$198,247,952",,-0.358,20,D,Weak (<15%),5.0%,"$18,720,000","$44,928,000","['Bankruptcy risk', 'High risk: <2 years cash runway', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
ACRV,Healthcare,Biotechnology,startup_loss_making,$1.58,$0.00,$2.45,$0.00,$4.27,$0,56.185868434351256,,Uptrend,1.498499995470047,1.3971999955177308,3.073650006055832,N/A,$0.00,"$49,699,920",,,18,D,Unknown,0.0%,$0,$0,"['Bankruptcy risk', 'Weak financial health']",AVOID,High,['Technical: Uptrend'],"['Critical cash runway or poor growth', 'Poor quality metrics']",[],,Avoid,Buy,,Very High,High-risk speculative play on revenue growth potential. Avoid based on cash runway and growth metrics.,Medium,"['Exit position immediately if held', 'Monitor for fundamental changes before reconsidering']",[]
